"MgO" "Al2O3" "SiO2" "P2O5" "S" "Cl" "K2O" "CaO" "Ti" "V" "Cr" "Mn" "Fe" "Co" "Ni" "Cu" "Zn" "As" "Se" "Rb" "Sr" "Y" "Zr" "Nb" "Mo" "Rh" "Pd" "Ag" "Cd" "Sn" "Sb" "Ba" "La" "Ce" "Hf" "Ta" "W" "Pt" "Au" "Hg" "Tl" "Pb" "Bi" "Th" "U"
"127" 0.167626949373896 0.344305679716058 0.625596543033123 0.0238676644348169 NA 0.0405971712938711 0.41757510193892 0.0318081169502823 0.482856664994146 NA NA 0.230132450331126 0.361562075683334 NA 0.25 0.055045871559633 0.189189189189189 NA NA 0.5 0.0164027149321267 0.04 0.338461538461538 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA
"128" 0.344267752426314 0.672989263681504 0.795728751882839 0.0388341866876723 NA 0.0332634887375589 0.592493966880253 0.0610227020234912 0.654457267101522 NA NA 0.54387417218543 0.695672707952063 NA 0.53125 0.091743119266055 0.256756756756757 0.15 NA 0.555555555555555 0.0260180995475113 0.6 0.388461538461539 0.363636363636364 NA NA NA NA NA NA NA 0.209737827715356 0.125 NA NA NA NA NA NA NA NA NA NA NA NA
"129" 0.371386136078461 0.888175887981165 0.931511267206538 0.0401732965734541 0.0150986031224322 0.0102147721320063 0.687858866605642 0.0627102216569489 0.774209734069242 0.0826446280991736 0.796610169491525 0.332781456953642 0.972194344412303 NA 0.3125 0.100917431192661 0.351351351351351 0.15 NA 0.666666666666667 0.0328054298642534 0.72 0.488461538461538 0.454545454545455 NA NA NA 0.428571428571429 NA NA NA 0.245318352059925 NA NA NA NA NA NA NA NA NA NA NA NA NA
"130" 0.101815574505134 0.675210876165019 1 0.0802678219771564 0.014379622021364 0.0377160817181771 0.523508363152201 0.0674030969145782 0.545408931259408 NA NA 0.27317880794702 0.677637404805478 NA 0.15625 0.0642201834862385 0.202702702702703 0.15 NA 0.472222222222222 0.0237556561085973 0.56 0.384615384615385 0.272727272727273 NA NA NA 0.0952380952380952 NA NA NA 0.125468164794007 NA NA NA NA NA NA NA NA NA NA NA NA NA
"131" 0.100074261862692 0.34356219187297 0.595623984012647 0.0293028751476959 NA 0.0639078051335778 0.385537155696097 0.0101308641786127 0.402241177454424 0.161157024793388 NA 0.177152317880795 0.276049353562784 NA 0.125 0.036697247706422 0.121621621621622 0 NA 0.222222222222222 0.00113122171945701 0.12 0.0538461538461539 NA 0.142857142857143 NA NA NA NA 0.326086956521739 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"132" 0.190558500422524 0.357033483506076 0.602077833952247 0.0352107128790863 NA 0.0652173913043478 0.390197220604144 0.0178712351647678 0.420471650777722 NA NA 0.158940397350993 0.323808961567979 NA 0.125 0.036697247706422 0.108108108108108 0 NA 0.25 0.00339366515837104 0.04 0.126923076923077 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"133" 0.22461652710558 0.520556553756826 0.756358775893696 0.0397794407246948 NA 0.0513357778941854 0.473495880835483 0.0178597424090348 0.439872888442883 0.0371900826446281 NA 0.230132450331126 0.381958793317197 NA 0 0.0458715596330275 0.108108108108108 0.1 NA 0.25 0.00169683257918552 0.16 0.0923076923076923 NA 0.142857142857143 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"134" 0.1253232951781 0.60771280126747 0.809721414403532 0.079243796770382 NA 0.0261917234154007 0.691437130731464 0.0392554226652467 0.615153035624686 0.0991735537190083 0.440677966101695 0.293046357615894 0.540675364543362 NA 0.25 0.073394495412844 0.202702702702703 0.2 NA 0.416666666666667 0.0395927601809955 0.44 0.388461538461539 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"135" 0.104542777393665 0.588567989307937 0.831618272113104 0.0851516345017724 NA 0.0238344683080147 0.65557127402846 0.0225813495559965 0.562134136143168 0.0991735537190083 NA 0.256622516556291 0.473138910207214 NA 0.28125 0.0458715596330275 0.148648648648649 0.15 NA 0.388888888888889 0.0209276018099547 0.36 0.361538461538461 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.0168067226890756 NA NA NA
"136" 0.129574146628768 0.439180039121622 0.620423396417759 0.0842851516345018 NA 0.0437401781037192 0.621203295331614 0.0312698728901216 0.617327312259575 NA NA 0.223509933774834 0.436182773481315 NA 0.21875 0.036697247706422 0.189189189189189 0.25 NA 0.416666666666667 0.0209276018099547 0.24 0.353846153846154 0.272727272727273 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"137" 0.24334844178126 0.225436135279383 0.435532340089183 0.226152028357621 0.117502054231717 0.1372446306967 0.268286593991845 0.290601990545293 0.431343033952166 0.0661157024793388 NA 0.202814569536424 0.341962335438928 NA 0.21875 0.165137614678899 0.135135135135135 0.05 NA 0.416666666666667 0.0774886877828054 0.2 0.357692307692308 NA NA NA NA NA NA NA NA 0.146067415730337 NA NA NA NA NA NA NA NA NA 0.327731092436975 NA NA NA
"138" 0.185104094645464 0.208512935803365 0.472111613201497 0.174793225679401 0.0775986031224322 0.0903614457831325 0.260880419405842 0.226658213106339 0.386352232814852 NA NA 0.160596026490066 0.329919121553811 NA 0.21875 0.137614678899083 0.135135135135135 0.1 NA 0.361111111111111 0.0610859728506787 0.2 0.438461538461539 0.181818181818182 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.260504201680672 NA NA NA
"139" 0.291362577142711 0.176622617962312 0.262917020864093 0.220953131153998 0.087202136400986 0.105290728129911 0.0576683032370808 0.352816108246435 0.318782405084462 0.0537190082644628 NA 0.142384105960265 0.259401381427475 NA 0.28125 0.229357798165138 0.148648648648649 0.1 NA 0.25 0.430995475113122 NA 0.507692307692308 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"140" 0.187037463829351 0.264770182597074 0.661277273201796 0.178180385978732 0.0866372226787182 0.100314300680985 0.27902138636931 0.30061218078871 0.357584880414785 NA 0.152542372881356 0.138245033112583 0.327410118661078 NA 0 0.18348623853211 0.0945945945945946 0.1 NA 0.333333333333333 0.0746606334841629 0.16 0.146153846153846 NA NA NA NA NA NA NA NA 0.108614232209738 NA NA NA NA NA NA NA NA NA 0.689075630252101 NA NA NA
"141" 0.178650994852885 0.422761349253414 0.553316033585373 0.172508861756597 0.0858155299917831 0.136982713462546 0.440459349255222 0.340704659163174 0.601940123766516 0.103305785123967 NA 0.291390728476821 0.570871952299427 NA 0.1875 0.174311926605505 0.162162162162162 0.15 NA 0.444444444444444 0.0678733031674208 0.28 0.407692307692308 0.181818181818182 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.756302521008403 NA NA NA
"142" 0.269468131417889 0.104451190908206 0.186978956944507 0.123040567152422 0.06876540673788 0.115767417496071 NA 0.378092509021813 0.238668673691253 NA NA 0.14817880794702 0.333136548792727 NA 0.09375 0.211009174311927 0.0810810810810811 0.15 NA 0.666666666666667 0.102941176470588 0.28 0.373076923076923 0.181818181818182 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA NA 0.588235294117647 NA NA NA
"143" 0.215858748815651 0.207875660509289 0.353535635989441 0.187475384009452 0.163105998356615 0.128863279203772 0.201381376383457 0.280233609414865 0.399230640575347 NA NA 0.174668874172185 0.696233543892792 NA 0.25 0.211009174311927 0.175675675675676 0.7 NA 0.527777777777778 0.080316742081448 0.16 0.242307692307692 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.756302521008403 NA NA NA
"144" 0.164400399477606 0.305387631548667 0.492052928280614 0.150137849547066 0.152937551355793 0.0777894185437402 0.385620371140884 0.238300374663837 0.452249540056866 NA NA 0.177980132450331 0.903949465729972 NA 0.1875 0.128440366972477 0.0945945945945946 0.85 NA 0.277777777777778 0.0639140271493213 0.24 0.315384615384615 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.823529411764706 NA NA NA
"145" 0.0515479757240532 0.203096095803719 0.448889311440204 0.0992516738873572 0.11858052588332 0.111576741749607 0.268369809436631 0.266336952274416 0.424987456096337 0.136363636363636 NA 0.213576158940397 0.751431607532912 NA 0.0625 0.128440366972477 0.0810810810810811 0.3 NA 0.277777777777778 0.0656108597285068 0.16 0.276923076923077 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.781512605042017 NA NA NA
"146" 0.064364548923203 0.348908223506607 0.639089600763575 0.052461599054746 0.000102711585866886 0.0104766893661603 0.383623200466007 0.0887183278806592 0.418130122093996 NA NA 0.0993377483443709 0.261792313595844 NA 0.28125 0.073394495412844 0.0810810810810811 0.1 NA 0.305555555555556 0.0378959276018099 0 0.223076923076923 NA NA NA NA NA NA NA NA 0.110486891385768 NA NA NA NA NA NA NA NA NA NA NA NA NA
"147" 0.0961819159560575 0.41324647507103 0.669794789196606 0.0354470263883419 5.13557929334426e-05 0.00969093766369827 0.44919697095781 0.0598293708865512 0.477337347382505 NA NA 0.216059602649007 0.394208630969951 NA 0.25 0.073394495412844 0.148648648648649 NA NA 0.416666666666667 0.0277149321266968 0.16 0.273076923076923 0.272727272727273 NA NA NA NA NA 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"148" 0.152748969296561 0.45534204866305 0.641173772985549 0.0466325324931075 NA 0.0293347302252488 0.489639677124074 0.0963131239608633 0.650610469978257 0.136363636363636 NA 0.278145695364238 0.547346360469921 NA 0.59375 0.100917431192661 0.297297297297297 0.1 NA 0.527777777777778 0.0367647058823529 0.32 0.434615384615385 0.454545454545455 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"149" 0.173260607922973 0.788645878510546 0.862498695062115 0.199054745962978 0.02655094494659 0.0982189628077528 0.725139385870017 0.269263774067746 1 0.0619834710743802 0.559322033898305 0.446192052980133 0.856071787000413 NA 0.875 0.284403669724771 0.283783783783784 0.45 NA 0.5 0.141402714932127 0.48 0.815384615384615 0.454545454545455 NA NA NA 0.142857142857143 NA NA NA 0.271535580524345 NA NA NA NA NA NA NA NA NA 0.529411764705882 NA NA NA
"150" NA 0.688319274922332 0.84218081219334 0.167073651043718 0.0101170912078882 0.119172341540073 0.661646001497878 0.328378678639564 0.865027596588058 NA NA 0.443708609271523 0.833992561544365 NA 0.40625 0.275229357798165 0.27027027027027 0.45 NA 0.388888888888889 0.139705882352941 0.52 0.765384615384615 0.181818181818182 NA NA NA 0.0476190476190476 NA NA NA 0.436329588014981 NA NA NA NA NA NA NA NA NA 0.647058823529412 NA NA NA
"151" 0.355240582827584 0.846478611447943 0.924410540915395 0.21977156360772 0.0206963845521775 0.0814562598218963 0.789881001913955 0.292134357976356 0.947984612811507 NA 0.423728813559322 0.529801324503311 1 NA 0.5625 0.302752293577982 0.351351351351351 1 NA 0.416666666666667 0.180995475113122 0.52 0.957692307692308 0.272727272727273 0.142857142857143 NA NA 0.428571428571429 NA NA NA 0.406367041198502 NA NA NA 1 NA NA NA NA NA 0.848739495798319 NA NA NA
"152" 0.081060664259558 0.246005965604836 0.443539066111882 0.0108704214257582 0.00924404272801972 0.0445259298061813 0.331696762919198 0.109629396936798 0.55778558287339 0.012396694214876 NA 0.129966887417219 0.407550622823071 NA 0.28125 0.091743119266055 0.243243243243243 0.35 NA 0.583333333333333 0.0712669683257919 0.28 0.523076923076923 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.235294117647059 NA NA NA
"153" 0.251056310977952 0.092351811366513 0.26671066171536 0.12296179598267 0.0403142974527527 0.0610267155578837 NA 0.218128672893186 0.128449573507275 NA NA 0.0960264900662252 0.0881693134187378 NA 0.03125 0.238532110091743 0.0405405405405405 0.2 NA NA 0.248868778280543 NA 0.103846153846154 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"154" 0.180481933881335 0.339003903311176 0.51498441531326 0.0951555730602599 0.0307107641741988 0.07255107386066 0.320629108762586 0.218004168039412 0.544907175112895 0.115702479338843 NA 0.31705298013245 0.573558061278706 NA 0.34375 0.137614678899083 0.216216216216216 0.5 NA 0.472222222222222 0.105769230769231 0.32 0.492307692307692 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.226890756302521 NA NA NA
"155" 0.15049550587693 0.187296979138085 0.414953469643416 0.142024419062623 0.0613701725554643 0.0594552121529597 0.224182408254972 0.211980048576048 0.375648101689246 NA NA 0.13658940397351 0.492472991321802 NA 0.25 0.201834862385321 0.202702702702703 0.1 NA 0.472222222222222 0.106900452488688 0.16 0.365384615384615 NA 0.285714285714286 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA
"156" 0.162671890604594 0.281321638151548 0.496780531818114 0.08168570303269 0.0343570254724733 0.0667888947092719 0.328950653241242 0.197020311530299 0.490048503094163 NA NA 0.250827814569536 0.530875494421158 NA 0.34375 0.165137614678899 0.22972972972973 0.45 NA 0.583333333333333 0.0723981900452489 0.52 0.4 0.363636363636364 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.554621848739496 NA NA NA
"157" 0.14317174976313 0.360042839061435 0.532030632484751 0.0578968097676251 0.00944946589975349 0.0992666317443688 0.465673629025547 0.131691657025522 0.651446730222445 NA NA 0.302980132450331 0.602751047877679 NA 0.40625 0.110091743119266 0.283783783783784 0.3 NA 0.583333333333333 0.0356334841628959 0.44 0.515384615384615 1 0.142857142857143 NA NA NA NA 0.0543478260869564 NA 0.147940074906367 NA NA NA NA NA NA NA NA NA 0.168067226890756 NA NA NA
"158" 0.1504827021075 0.373009621086731 0.693559572278645 0.0577392674281213 NA 0.0214772132006286 0.484563534992095 0.0394622922684401 0.506104699782572 0.0826446280991736 0 0.139072847682119 0.335232304150186 NA 0.21875 0.018348623853211 0.148648648648649 0.1 NA 0.333333333333333 0.0169683257918552 0.2 0.292307692307692 0.0909090909090909 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"159" 0.248009013853679 0.556801586107399 0.982992930965057 0.0617565970854667 NA 0.0479308538501833 0.461928934010152 0.0233437023529502 0.360428165245024 0.0247933884297521 NA 0.172185430463576 0.273392762264597 NA 0.03125 0.018348623853211 0.0540540540540541 0.05 NA 0.166666666666667 0.00282805429864254 0.16 0.146153846153846 NA NA NA NA 0.142857142857143 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"160" 0.144823436019564 0.254892415538896 0.454168717283343 0.00961008270972824 NA 0 0.380294582674544 0.0285365124849636 0.505268439538384 0.0537190082644628 NA 0.181291390728477 0.298984591770471 NA 0.28125 0.036697247706422 0.216216216216216 0.1 NA 0.416666666666667 0.0152714932126697 0.16 0.380769230769231 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"161" 0.266561675757343 0.568918667740594 0.95835011110614 0.0484442693974005 NA 0.0618124672603457 0.525172672047932 0 0.440207392540559 NA NA 0.274006622516556 0.384703937658658 NA 0.25 0.0458715596330275 0.162162162162162 0 NA 0.444444444444444 0.0101809954751131 0.24 0.307692307692308 0.272727272727273 NA NA NA NA NA NA NA 0.149812734082397 NA NA NA NA NA NA NA NA NA NA NA NA NA
"162" 0.195897672274718 0.30045759906533 0.543847777131523 0.0333202048050414 0.00246507806080526 0.071765322158198 0.325705250894566 0.0516120505374779 0.394045827061382 NA NA 0.127483443708609 0.271769289804593 NA 0.21875 0 0.108108108108108 0 NA 0.277777777777778 0.00961538461538462 0.16 0.115384615384615 0.181818181818182 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"163" 0.186922229904484 0.479585062975191 0.829754075134595 0.0545096494682946 NA 0.0243583027763227 0.487975368228343 0.0078782840549507 0.37882589061716 NA NA 0.695364238410596 0.282159513548616 NA 0.3125 0.0275229357798165 0.0945945945945946 NA NA 0.388888888888889 0.00622171945701358 0.2 0.219230769230769 NA NA NA NA NA NA NA NA 0.119850187265918 NA NA NA NA NA NA NA NA NA NA NA NA NA
"164" 0.145041100099869 0.443853391278179 0.646432672661924 0.0166994879873966 NA 0.0447878470403353 0.476658067737372 0.0779802631074879 0.590566984445559 0.0495867768595041 NA 0.288079470198676 0.51939311647677 NA 0.4375 0.0642201834862385 0.256756756756757 0.15 NA 0.388888888888889 0.0237556561085973 0.44 0.369230769230769 0.272727272727273 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"165" 0.0679111930552355 0.385560403961728 0.775082770345846 0.0412760929499803 0.00652218570254725 0.0578837087480356 0.371973038195889 0.13661438739781 0.339521659140325 0.0454545454545454 0.0677966101694915 0.20612582781457 0.332546195170907 NA 0.03125 0.036697247706422 0.0810810810810811 NA NA 0.222222222222222 0.0220588235294118 0.24 0.188461538461538 0.181818181818182 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"166" 0.301247087142455 0.483594586700419 0.764801724009366 0.0483654982276487 0.012171322925226 0.0125720272393924 0.389697927935425 0.0855827210248473 0.474995818698779 NA NA 0.182119205298013 0.396629080819411 NA 0 0.055045871559633 0.108108108108108 NA NA 0.305555555555556 0.0180995475113122 0.12 0.2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"167" 0.0154285421628127 0.308972305077845 0.539351334019358 0.0797951949586451 NA 0.0547407019381875 0.356827827244737 0.0976462836258878 0.446061214249875 0.0289256198347107 NA 0.189569536423841 0.343940020072023 NA 0.09375 0.073394495412844 0.202702702702703 NA NA 0.305555555555556 0.0418552036199095 0.12 0.446153846153846 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"168" NA 0.357414078473372 0.545958048111196 0.0742812130760142 NA 0.0885280251440545 0.389281850711492 0.114343342246604 0.487205218263924 NA NA 0.239238410596026 0.400732038491056 NA 0.3125 0.0458715596330275 0.162162162162162 NA NA 0.388888888888889 0.042420814479638 0.36 0.55 0.0909090909090909 NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA
"169" 0.0504084402448081 0.364096618015419 0.489003102023772 0.104371799921229 NA 0.0309062336301729 0.337605059499043 0.105409640123509 0.410102023749791 NA NA 0.166390728476821 0.282926973256981 NA 0.34375 0.119266055045872 0.175675675675676 0.05 NA 0.388888888888889 0.0361990950226244 0.24 0.334615384615385 NA 0.285714285714286 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"170" 0.190622519269673 0.8532496614475 0.964990380743591 0.0936589208349744 NA 0.0285489785227868 0.865190979445785 0.0787387849858639 0.710486703462117 0.177685950413223 NA 0.607615894039735 0.804858610307574 NA 0.34375 0.100917431192661 0.310810810810811 0.2 NA 0.555555555555555 0.0248868778280543 0.4 0.388461538461539 0.181818181818182 NA NA NA 0.238095238095238 NA NA NA NA NA NA NA 0.5 NA NA NA NA NA NA NA NA NA
"171" 0.175181173337431 0.665262300740832 0.788900198350558 0.0697912564001575 NA 0.0631220534311158 0.721893983523342 0.0711363270685045 0.63856832246195 0.148760330578512 NA 0.374172185430464 0.740539583210343 NA 0.28125 0.0642201834862385 0.283783783783784 0.05 NA 0.527777777777778 0.0243212669683258 0.48 0.392307692307692 0.363636363636364 0 NA NA 0.285714285714286 NA NA NA NA NA NA NA 0.5 NA NA NA NA NA NA NA NA NA
"172" 0.266190366443881 0.698736955771324 0.873146988203361 0.0849940921622686 NA 0.0597171293871137 0.796704668386453 0.0642751518959216 0.635725037631711 0.161157024793388 NA 0.418874172185431 0.685607178700041 NA 0.28125 0.0825688073394495 0.256756756756757 0.15 NA 0.5 0.0226244343891403 0.36 0.261538461538462 0.272727272727273 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"173" 0.22460372333615 0.543843655127853 0.638506107109302 0.146593146908232 0.0352300739523418 0.124934520691462 0.466422568028626 0.179361692346591 0.79528349222278 0.144628099173554 NA 0.255794701986755 0.625715803766456 NA 0.3125 0.146788990825688 0.283783783783784 0.15 NA 0.555555555555555 0.0305429864253394 0.4 0.684615384615385 0.272727272727273 0.571428571428571 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"174" 0.0602673427056926 0.464113435002346 0.586310455908013 0.0723907050019693 0.040006162695152 0.131482451545312 0.40043272031289 0.164880820123049 0.783074092657635 0.0661157024793388 NA 0.175496688741722 0.644666155026861 NA 0.3125 0.137614678899083 0.324324324324324 0.05 NA 0.583333333333333 0.0373303167420814 0.44 0.65 0.454545454545455 NA NA NA NA NA NA NA 0.127340823970037 NA NA NA NA NA NA NA NA NA NA NA NA NA
"175" 0.175104350720852 0.631061859958754 0.728554277959226 0.159826703426546 0.127567789646672 0.123101100052383 0.550054090039111 0.153326769692837 0.851814684729888 0.198347107438017 0.0508474576271186 0.250827814569536 0.681858433201488 NA 0.25 0.100917431192661 0.364864864864865 0 NA 0.5 0.040158371040724 0.48 0.761538461538461 0.363636363636364 0 NA NA NA NA NA NA 0.164794007490637 NA NA NA NA NA NA NA NA NA NA NA NA NA
"176" 0.151391769737011 0.606553314274082 0.704791359074165 0.104135486411973 0.0285538208709942 0.0594552121529597 0.493134725805109 0.179926752836795 0.843452082288008 0.144628099173554 0.152542372881356 0.258278145695364 0.749719582029636 NA 0.34375 0.192660550458716 0.310810810810811 NA NA 0.5 0.0345022624434389 0.64 0.842307692307692 0.363636363636364 NA NA NA NA NA NA NA 0.308988764044944 NA NA NA NA NA NA NA NA NA NA NA NA NA
"177" 0.136014442651917 0.326931076906737 0.559825809434328 0.148168570303269 0.0512017255546426 0.191199580932425 0.376133810435217 0.104697089268065 0.578357584880415 NA NA 0.234271523178808 0.450823543302438 NA 0.3125 0.055045871559633 0.351351351351351 NA NA 0.472222222222222 0.0367647058823529 0.32 0.569230769230769 0.272727272727273 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"178" 0.116872807354485 0.228728724298776 0.420378282850879 0.0560063016935801 0.0319946589975349 0.123624934520691 0.236415078638595 0.0629534849866301 0.436026091319619 0.0661157024793388 NA 0.147350993377483 0.263681445185666 NA 0.21875 0.073394495412844 0.256756756756757 0.25 NA 0.333333333333333 0.0345022624434389 0.24 0.584615384615385 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"179" 0.0951704181711096 0.292792593444915 0.485384695688485 0.0601811736904293 NA 0.0772655840754322 0.311974702504785 0.0642579127623222 0.532363271450075 0.0867768595041322 NA 0.416390728476821 0.37567152724482 NA 0.5 0.055045871559633 0.22972972972973 NA NA 0.388888888888889 0.0243212669683258 0.2 0.407692307692308 0.272727272727273 NA NA NA NA NA 0.423913043478261 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"180" 0.110445315100766 0.508501429443889 0.680191415745753 0.0705001969279244 NA 0.0798847564169722 0.423816260297911 0.0927158914164438 0.673524000669008 0.0289256198347107 NA 0.270695364238411 0.564023850286322 NA 0.375 0.055045871559633 0.256756756756757 0 NA 0.527777777777778 0.0316742081447964 0.36 0.680769230769231 0.363636363636364 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"181" 0.0843384292335664 0.475849921668245 0.670825690125721 0.0440330838912958 0.0309675431388661 0.0547407019381875 0.393609053840393 0.097198066152302 0.655795283492223 0.144628099173554 NA 0.265728476821192 0.537635043390991 NA 0.34375 0.0642201834862385 0.27027027027027 0 NA 0.5 0.039027149321267 0.56 0.676923076923077 0.363636363636364 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"182" 0.0638011830682953 0.415122896770253 0.618786631470628 0.0264671130366286 0.0272699260476582 0.0605028810895757 0.390363651493717 0.0754863351134335 0.618832580699114 0.181818181818182 NA 0.167218543046358 0.427416022197296 NA 0.28125 0.0642201834862385 0.364864864864865 0.05 NA 0.444444444444444 0.0356334841628959 0.16 0.680769230769231 0.545454545454546 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"183" 0.165475916109703 0.540931661075756 0.762059490253978 0.125324931075226 0.296733771569433 0.125196437925615 0.516018973121411 0.10895515526713 0.670178959692256 0.173553719008264 NA 0.264072847682119 0.585837416612551 NA 0.28125 0.091743119266055 0.608108108108108 0.05 NA 0.472222222222222 0.0373303167420814 0.4 0.738461538461538 0.181818181818182 NA NA NA 0.190476190476191 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"184" 0.317341425315613 0.39262353847107 0.595264193995794 0.123749507680189 0.954241988496302 0.07255107386066 0.410585004576849 0.0995770665890267 0.615822043820037 0.0330578512396694 NA 0.222682119205298 0.485949583800697 NA 0.28125 0.091743119266055 0.581081081081081 0.1 NA 0.472222222222222 0.0356334841628959 0.28 0.676923076923077 0.272727272727273 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"185" 0.389016926583186 0.0349881838539223 0.0133737491238274 0.223001181567546 0.133473705834018 0.0961236249345207 NA 0.504374909015684 0.040809499916374 NA NA 0.0115894039735099 0.0510655882873841 NA NA 0.238532110091743 0.0405405405405405 NA NA 0.111111111111111 0.376696832579185 NA 0.119230769230769 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"186" 0.583045248521165 0.161788265283543 0.0472667143901093 0.373217802284364 0.114369350862777 0.192771084337349 NA 0.82729069776351 0.0963371801304566 NA NA 0.0322847682119205 0.128460948107917 NA NA 0.284403669724771 0.0540540540540541 NA NA 0.222222222222222 0.432692307692308 NA 0.138461538461538 NA NA NA NA 0.476190476190476 NA NA NA 0.131086142322097 NA NA NA NA NA NA NA NA NA NA NA NA NA
"187" 0.381872423241402 0.0473176905851426 0.0225362772732018 0.210082709728239 0.136760476581758 0.188056574122577 NA 0.488022633066957 0.0444890449908011 NA NA 0 0.0549028868292107 NA NA 0.229357798165138 0.0945945945945946 NA NA 0.138888888888889 0.398755656108597 NA 0.119230769230769 NA NA NA NA NA NA NA NA 0.250936329588015 NA NA NA NA NA NA NA NA NA NA NA NA NA
"188" 0.518360605362219 0.081040174896664 NA 0.38653012997243 0.105690221857025 0.193556836039811 NA 0.836528957913528 0.000334504097675194 0.0371900826446281 NA 0.00993377483443709 0.0895271267489226 NA NA 0.26605504587156 0 NA NA NA 0.307692307692308 NA 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"189" 0.614017566771658 0.0980518848301927 NA 0.407246947617172 0.0949055053410025 0.154007333682556 NA 0.895894787652183 0.0102023749790935 NA NA 0.0198675496688742 0.0965818525296653 NA NA 0.229357798165138 0.027027027027027 NA NA 0 0.324660633484163 NA 0.0538461538461539 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"190" 0.597807994673632 0.105531018489835 0 0.473178416699488 0.0699979457682827 0.156102671555788 NA 0.994071653501077 0.055360428165245 NA NA 0.043046357615894 0.162376763681445 NA NA 0.284403669724771 0.108108108108108 NA NA 0.0555555555555555 0.366515837104072 NA 0.111538461538462 NA NA NA NA 0.523809523809524 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"191" 0.697446928375714 0.253458546127225 0.313515055254798 0.688775108310358 0.809418652423993 0.188580408590885 0.46633935258384 0.418075806216815 0.284328483023917 NA NA 0.119205298013245 0.328945038077809 NA 0.09375 0.293577981651376 0.513513513513514 NA NA 0.444444444444444 0.228506787330317 0.16 0.226923076923077 0.363636363636364 NA NA NA 0.571428571428572 NA NA NA 0.310861423220974 NA NA NA NA NA NA NA NA NA NA NA NA NA
